Date,Close,High,Low,Open,Volume
2015-01-13,118.328,118.838,117.741,118.285,0.0
2015-01-14,117.795,117.913,116.096,117.78,0.0
2015-01-15,117.39,117.934,116.299,117.439,0.0
2015-01-16,116.13,117.73,115.865,116.112,0.0
2015-01-19,117.56,117.664,116.935,117.528,0.0
2015-01-20,117.712,118.754,117.701,117.74,0.0
2015-01-21,118.649,118.747,117.194,118.628,0.0
2015-01-22,117.86,118.33,117.277,117.84,0.0
2015-01-23,118.751,118.71,117.55,118.71,0.0
2015-01-26,117.361,118.479,117.38,117.38,0.0
2015-01-27,118.52,118.651,117.34,118.508,0.0
2015-01-28,117.775,118.243,117.566,117.818,0.0
2015-01-29,117.592,118.155,117.568,117.628,0.0
2015-01-30,118.248,118.273,117.404,118.248,0.0
2015-02-02,117.184,117.859,117.168,117.185,0.0
2015-02-03,117.575,117.72,116.896,117.602,0.0
2015-02-04,117.646,117.983,117.26,117.676,0.0
2015-02-05,117.288,117.542,117.033,117.314,0.0
2015-02-06,117.535,119.132,117.18,117.52,0.0
2015-02-09,118.97,119.033,118.446,118.957,0.0
2015-02-10,118.563,119.588,118.398,118.614,0.0
2015-02-11,119.358,120.402,119.286,119.348,0.0
2015-02-12,120.17,120.369,118.895,120.193,0.0
2015-02-13,118.916,119.184,118.438,118.881,0.0
2015-02-16,118.57,118.764,118.383,118.625,0.0
2015-02-17,118.492,119.103,118.244,118.506,0.0
2015-02-18,119.208,119.393,118.915,119.183,0.0
2015-02-19,118.689,119.155,118.482,118.724,0.0
2015-02-20,118.988,119.075,118.307,119.003,0.0
2015-02-23,119.076,119.34,118.817,119.074,0.0
2015-02-24,118.903,119.833,118.87,118.9,0.0
2015-02-25,118.892,119.04,118.62,118.845,0.0
2015-02-26,118.822,119.382,118.676,118.828,0.0
2015-02-27,119.377,119.541,119.127,119.404,0.0
2015-03-02,119.826,120.133,119.671,119.845,0.0
2015-03-03,120.204,120.198,119.416,120.198,0.0
2015-03-04,119.637,119.81,119.478,119.605,0.0
2015-03-05,119.651,120.377,119.62,119.638,0.0
2015-03-06,120.045,121.267,119.898,120.066,0.0
2015-03-09,120.739,121.249,120.606,120.71,0.0
2015-03-10,121.408,121.996,120.96,121.427,0.0
2015-03-11,121.038,121.61,121.026,121.06,0.0
2015-03-12,121.411,121.653,120.723,121.445,0.0
2015-03-13,121.318,121.555,121.167,121.302,0.0
2015-03-16,121.343,121.41,121.08,121.33,0.0
2015-03-17,121.367,121.507,121.145,121.373,0.0
2015-03-18,121.28,121.398,120.78,121.289,0.0
2015-03-19,120.064,120.972,119.698,120.079,0.0
2015-03-20,120.762,121.179,120.258,120.74,0.0
2015-03-23,120.027,120.149,119.599,120.013,0.0
2015-03-24,119.75,119.981,119.25,119.741,0.0
2015-03-25,119.791,119.812,119.248,119.77,0.0
