Date,Close,High,Low,Open,Volume
2015-01-09,549.34332,556.43162,546.508,552.17864,5786000.0
2015-01-13,537.29327,542.25509,530.9138,540.83742,5303000.0
2015-01-14,535.16675,540.12856,531.6226,531.6226,6691000.0
2015-01-15,559.26703,559.97586,539.41978,539.41978,5431000.0
2015-01-16,555.01398,555.01398,543.6727,550.761,3518000.0
2015-01-19,555.01398,555.72281,547.92568,555.72281,2538000.0
2015-01-20,560.68457,564.22872,556.43159,557.84925,2951000.0
2015-01-21,554.30518,558.55816,550.05219,558.55816,2839000.0
2015-01-22,550.05219,552.88751,547.92569,550.05219,2083000.0
2015-01-23,545.09052,555.72297,541.54636,555.01414,2935000.0
2015-01-26,539.41974,543.67272,538.00208,540.8374,1869000.0
2015-01-27,552.17877,552.8876,540.83749,543.67281,2467000.0
2015-01-28,545.09052,554.30531,543.67285,546.50818,3431000.0
2015-01-29,538.71094,542.96392,536.58445,539.41977,3593000.0
2015-01-30,532.33154,542.25517,531.62271,541.54634,3932000.0
2015-02-02,525.95197,530.20495,521.69898,528.07846,3032000.0
2015-02-03,524.53424,531.62254,521.69892,528.07839,3614000.0
2015-02-04,524.53424,529.49605,521.69892,528.07839,4520000.0
2015-02-05,523.11652,525.95184,517.44588,524.53418,4061000.0
2015-02-06,518.15491,527.3697,516.73725,525.95204,3358000.0
2015-02-09,516.02832,520.99013,510.35768,520.99013,4761000.0
2015-02-10,515.31958,523.82554,514.61075,520.28139,5064000.0
2015-02-12,519.57233,532.33127,519.57233,525.9518,4701000.0
2015-02-13,518.86365,521.69897,514.61067,517.44599,4354000.0
2015-02-16,508.94016,516.73729,508.23132,516.02846,7192000.0
2015-02-17,513.19305,515.31954,508.23124,508.94007,3837000.0
2015-02-18,520.28131,521.69897,514.61067,516.02833,5455000.0
2015-02-19,536.58441,538.7109,523.82547,524.5343,7309000.0
2015-02-20,541.54626,543.67276,530.91381,537.29328,4521000.0
2015-02-23,555.01398,558.55813,544.38153,545.09036,8793000.0
2015-02-24,554.30518,557.84933,549.34336,552.17869,6921000.0
2015-02-25,567.06403,571.31701,555.01392,557.84924,12519000.0
2015-02-26,574.86127,575.5701,563.51998,567.06414,7113000.0
2015-02-27,579.1142,584.07601,574.15239,577.69654,6708000.0
2015-03-02,576.27875,578.40524,544.3814,573.44343,5121000.0
2015-03-03,579.1142,591.16431,574.15239,581.94952,5438000.0
2015-03-04,574.86127,576.98776,565.64647,572.02595,3349000.0
2015-03-05,568.48169,572.02584,566.3552,570.60818,2645000.0
2015-03-06,557.8493,568.48176,554.30515,568.48176,6147000.0
2015-03-09,544.38141,557.14035,541.54609,557.14035,5520000.0
2015-03-10,545.09052,551.46999,540.1287,550.76116,3965000.0
2015-03-11,558.55811,561.39343,547.92565,550.76097,4458000.0
2015-03-12,557.14044,564.93757,556.43161,560.68459,3291000.0
2015-03-13,558.55811,560.6846,553.59629,559.97577,5187000.0
2015-03-16,550.76086,557.84916,550.05203,556.4315,4133000.0
2015-03-17,557.14044,558.5581,552.17863,556.43161,2726000.0
2015-03-18,555.01398,560.68462,552.88749,557.14047,2433000.0
2015-03-19,547.21692,552.88756,544.3816,552.88756,5044000.0
2015-03-20,549.34332,550.76098,545.09034,547.21683,3049000.0
2015-03-23,547.21692,550.76107,542.96394,550.05224,3133000.0
2015-03-24,569.19049,569.89932,545.7991,545.7991,8554000.0
2015-03-25,575.57007,579.11422,567.77294,567.77294,4862000.0
2015-03-26,569.19049,574.1523,566.35517,570.60815,3632000.0
2015-03-27,569.9046,584.90209,564.19127,573.47543,5025000.0
2015-03-30,559.19232,571.33315,557.04982,569.19065,3553000.0
2015-03-31,557.04987,569.90486,555.62153,567.0482,3148000.0
2015-04-01,552.76465,557.76381,544.19465,551.33632,4682000.0
2015-04-02,567.04803,572.0472,556.33554,556.33554,4687000.0
2015-04-03,562.763,568.47633,560.6205,565.61967,2211000.0
2015-04-06,552.76465,557.04965,550.62215,557.04965,3365000.0
2015-04-07,567.76227,572.04727,554.90727,562.04894,5573000.0
2015-04-08,572.76141,577.04641,567.04808,571.33308,4583000.0
2015-04-09,569.9046,574.90377,564.19127,574.90377,3430000.0
2015-04-10,562.04889,567.76222,560.62056,567.76222,3513000.0
2015-04-13,582.04547,583.4738,564.19132,567.76215,6571000.0
2015-04-14,570.61896,601.32811,568.47646,582.04562,15304000.0
2015-04-15,591.32965,597.75715,576.33216,579.90299,10495000.0
2015-04-16,584.18805,593.47221,577.04639,593.47221,6339000.0
2015-04-17,580.61719,585.61635,580.61719,582.75969,3177000.0
2015-04-20,576.33228,578.47477,568.47645,572.76144,2809000.0
2015-04-21,572.04724,577.04641,569.90474,577.04641,4915000.0
2015-04-22,571.33301,579.903,569.19051,574.90384,6981000.0
2015-04-23,584.18805,584.90222,572.04722,573.47555,5891000.0
2015-04-24,589.18719,592.04386,581.33137,584.18803,4619000.0
2015-04-27,579.1889,590.61557,577.0464,590.61557,4511000.0
2015-04-28,579.90302,584.90218,579.18885,581.33135,3604000.0
2015-04-30,573.47552,577.76052,571.33303,577.04636,4275000.0
2015-05-01,577.04645,577.76061,568.47645,574.18978,3894000.0
2015-05-07,564.90558,572.04724,564.90558,572.04724,4422000.0
2015-05-08,564.90558,567.04808,560.62058,564.90558,3162000.0
2015-05-11,569.19055,575.61805,568.47639,571.33305,3618000.0
2015-05-12,576.33228,577.76061,565.61978,567.04811,3690000.0
2015-05-13,578.47461,591.3296,567.76212,569.90462,6387000.0
2015-05-14,571.33301,579.18884,568.47634,573.47551,4665000.0
2015-05-15,574.18976,577.04642,570.61893,576.33226,4126000.0
2015-05-18,570.61896,574.90396,569.19062,573.47562,3025000.0
2015-05-19,571.33301,572.76134,566.33384,572.76134,6471000.0
2015-05-20,575.6181,584.1881,569.19061,573.4756,6269000.0
2015-05-21,572.76141,579.18891,568.47642,576.33225,5095000.0
2015-05-22,570.61896,573.47562,569.90479,572.04729,3475000.0
2015-05-25,566.33398,572.04732,566.33398,572.04732,4453000.0
2015-05-26,572.76141,574.90391,564.19142,566.33392,4223000.0
