Date,Close,High,Low,Open,Volume
2015-01-20,3762.18921,3774.59252,3690.87019,3696.18589,1302800.0
2015-01-21,3701.05884,3756.43075,3684.22578,3756.43075,1442400.0
2015-01-22,3654.10327,3701.05865,3628.4107,3701.05865,1069300.0
2015-01-23,3755.10181,3755.54478,3670.49352,3716.11998,1424400.0
2015-01-26,3808.25903,3808.25903,3685.55486,3720.54992,1074300.0
2015-01-27,4005.8252,4017.78553,3922.54585,3922.54585,2870000.0
2015-01-28,3986.77881,4017.34411,3939.38044,3986.33583,2073600.0
2015-01-29,4021.32983,4069.17117,3990.76454,4008.48355,1763200.0
2015-01-30,4074.48682,4188.77444,3966.84382,4027.53143,2732500.0
2015-02-02,4134.28906,4154.66593,3991.20802,4012.47084,2040100.0
2015-02-03,3969.05859,4143.14788,3934.50652,4137.3892,2367100.0
2015-02-04,4025.75952,4042.59258,3969.94463,4015.57109,2120100.0
2015-02-05,4024.87329,4066.51297,3987.66337,4025.75924,1427200.0
2015-02-06,3985.89136,4054.10955,3959.31284,4048.79384,1363400.0
2015-02-09,3978.80444,4026.2028,3899.51186,4025.31685,1081300.0
2015-02-10,4017.34375,4021.7735,3936.27925,3936.27925,1444200.0
2015-02-12,4148.90771,4162.19698,4048.3523,4058.98371,2180200.0
2015-02-13,4124.98584,4160.86684,4095.3065,4117.45526,1491200.0
2015-02-16,4131.62988,4166.62493,4101.95054,4153.77864,1147200.0
2015-02-17,4139.604,4150.23541,4075.37259,4127.2007,946900.0
2015-02-18,4292.43018,4294.64505,4185.67314,4185.67314,2002300.0
2015-02-19,4249.46191,4344.7016,4239.71646,4296.86027,2312400.0
2015-02-20,4276.92627,4288.8866,4230.41387,4234.84362,1109800.0
2015-02-23,4291.10254,4334.07115,4270.72567,4303.50585,1312000.0
2015-02-24,4296.86035,4300.84713,4191.43223,4291.10167,1567300.0
2015-02-25,4256.5498,4314.57957,4240.15972,4295.08866,1461400.0
2015-02-26,4296.86035,4301.2901,4199.84876,4225.9843,2087400.0
2015-02-27,4276.92627,4323.43867,4264.07999,4322.55272,1510500.0
