Date,Close,High,Low,Open,Volume
2015-01-09,186.56978,191.70473,185.42868,191.41946,367500.0
2015-01-13,185.1434,185.71396,183.71704,184.28758,301800.0
2015-01-14,184.57286,185.42869,182.57593,183.71704,490500.0
2015-01-15,188.28142,188.56669,184.85812,185.42867,605400.0
2015-01-16,190.84891,195.12803,187.71088,188.28143,1407900.0
2015-01-19,202.5452,203.40102,195.6986,196.55442,1372800.0
2015-01-20,206.82431,207.96541,200.26298,203.68628,918300.0
2015-01-21,204.82739,208.53598,203.97157,205.9685,693900.0
2015-01-22,203.11572,205.39793,201.1188,203.97155,272700.0
2015-01-23,203.11572,203.97155,200.54825,203.11572,384000.0
2015-01-26,199.69243,202.2599,198.26606,202.2599,354300.0
2015-01-27,205.6832,206.25375,201.1188,201.68936,469800.0
2015-01-28,208.25069,209.96234,201.97464,203.68629,655800.0
2015-01-29,203.68629,206.53904,203.11574,205.39794,274500.0
2015-01-30,205.96846,207.10956,202.83043,205.39791,324600.0
2015-02-02,203.97156,209.39179,203.40102,204.54211,336300.0
2015-02-03,201.1188,205.11266,199.69243,204.25683,345000.0
2015-02-04,211.10342,212.52979,203.401,203.97154,1196400.0
2015-02-05,203.97156,213.38563,203.40102,211.10344,655200.0
2015-02-06,206.82431,207.96541,205.39793,205.39793,333900.0
2015-02-09,209.96233,211.3887,208.53596,209.96233,431100.0
2015-02-10,197.6955,201.97462,192.27528,199.40714,1265700.0
2015-02-12,196.55441,200.54825,195.4133,199.69243,756000.0
2015-02-13,193.1311,196.5544,192.56055,195.41329,582900.0
2015-02-16,193.70166,195.41331,193.13112,193.13112,369600.0
2015-02-17,194.84276,196.55441,191.41946,194.2722,550800.0
2015-02-18,201.40408,201.97464,196.83969,196.83969,793800.0
2015-02-19,201.1188,203.11572,198.55133,201.97463,673500.0
2015-02-20,201.68939,202.83049,200.54828,201.11884,376500.0
2015-02-23,199.12189,202.83046,197.69551,202.83046,755100.0
2015-02-24,198.55133,201.97463,197.69551,199.12188,445200.0
2015-02-25,196.83969,199.69244,196.26914,199.69244,369900.0
2015-02-26,197.12495,197.12495,194.84276,196.83968,417600.0
2015-02-27,195.69859,197.41024,194.27221,197.12496,591300.0
2015-03-02,196.26913,198.83661,194.84277,195.69859,546600.0
2015-03-03,195.12802,198.26605,194.2722,196.5544,347700.0
2015-03-04,192.56055,194.55747,191.41945,194.55747,577800.0
2015-03-05,192.56055,194.55747,190.8489,191.70472,419100.0
2015-03-06,193.1311,195.12802,192.84582,193.70164,354000.0
2015-03-09,192.56055,194.55747,191.13417,192.56055,410400.0
2015-03-10,193.1311,195.12802,191.99,193.98693,456000.0
2015-03-11,193.70166,194.84277,191.13419,191.41947,448500.0
2015-03-12,194.55751,194.84279,193.41641,194.84279,383400.0
2015-03-13,193.98694,195.12803,193.13111,193.70165,631200.0
2015-03-16,196.83969,198.83661,193.98695,194.27222,641400.0
2015-03-17,196.55441,198.55133,195.4133,198.55133,483000.0
2015-03-18,197.41026,197.9808,196.26915,197.12498,435600.0
2015-03-19,194.27222,196.55442,193.70166,195.98387,678000.0
2015-03-20,203.40103,203.97157,197.12497,197.41026,1845300.0
2015-03-23,206.53903,208.25068,204.82738,208.25068,1036800.0
2015-03-24,204.54213,206.53905,203.6863,205.96851,562500.0
2015-03-25,205.39793,207.68014,204.25684,204.54211,515100.0
2015-03-26,202.83047,203.40103,200.263,202.5452,541800.0
2015-03-27,199.35832,203.98783,197.3329,202.5411,675300.0
2015-03-30,197.04356,198.20094,195.59684,198.20094,468300.0
2015-03-31,196.75421,198.77962,196.46486,198.49028,339600.0
2015-04-01,195.01814,197.91158,195.01814,196.75421,498900.0
2015-04-02,195.59683,196.75422,193.86077,196.17553,585000.0
2015-04-03,201.38373,201.38373,195.59683,195.59683,445500.0
2015-04-06,198.20091,200.80501,197.62223,200.80501,340200.0
2015-04-07,201.09441,201.38375,199.64768,199.64768,369600.0
2015-04-08,201.96245,202.54113,200.51572,201.38375,342300.0
2015-04-09,201.09441,203.98785,200.22637,202.54112,346800.0
2015-04-10,205.1452,205.7239,201.67307,202.83046,1011300.0
2015-04-13,206.88126,206.88126,204.27716,206.30258,402600.0
2015-04-14,208.90668,209.48536,206.88126,207.17061,393600.0
2015-04-15,205.72386,208.90665,205.14517,208.90665,305400.0
2015-04-16,206.30257,206.30257,202.54108,204.85584,413700.0
2015-04-17,204.5665,206.5919,203.9878,206.5919,242400.0
2015-04-20,201.96245,203.98786,200.80506,200.80506,249600.0
2015-04-21,203.98781,204.5665,201.9624,202.54108,232500.0
2015-04-22,202.83047,206.88129,201.96244,203.11981,505500.0
2015-04-23,203.69847,204.85584,202.83044,204.5665,357900.0
2015-04-24,203.40912,205.14519,203.11978,204.56651,247500.0
2015-04-27,203.40912,204.85585,202.54109,203.40912,349800.0
2015-04-28,203.98781,204.85584,202.83044,204.85584,282300.0
2015-04-30,203.98781,206.88125,203.11978,204.5665,522300.0
2015-05-01,200.80505,206.01325,199.93702,203.98785,492300.0
2015-05-07,201.67307,202.25176,199.35832,200.51569,248100.0
2015-05-08,207.45996,208.03865,203.11979,203.11979,753000.0
2015-05-11,208.61732,211.80012,208.32798,210.64274,593700.0
2015-05-12,202.83047,207.17064,199.35834,204.27719,1232100.0
2015-05-13,211.22144,213.82554,202.83046,203.98783,1689600.0
2015-05-14,210.64276,215.56161,208.328,209.19603,1196700.0
2015-05-15,215.5616,219.03373,209.48537,209.48537,2087400.0
2015-05-18,215.5616,219.03373,213.82553,215.5616,899400.0
2015-05-19,228.58212,232.63294,217.87637,219.03374,2636100.0
2015-05-20,232.92229,235.52639,228.87145,231.47555,1537500.0
2015-05-21,232.34358,234.94768,230.31819,230.31819,908100.0
2015-05-22,237.26241,238.13044,232.92224,233.21157,1088700.0
2015-05-25,246.81084,251.151,240.1559,241.02393,1274400.0
2015-05-26,242.18126,244.78536,239.86651,242.47061,547200.0
2015-05-27,236.97307,240.15585,235.81568,240.15585,1029900.0
2015-05-28,242.75996,247.38948,239.86654,240.15586,1092000.0
2015-05-29,246.23213,252.59772,245.07477,245.65345,1196400.0
2015-06-01,246.23213,247.9682,245.3641,245.65345,312000.0
2015-06-02,239.57721,247.96819,238.99853,247.67886,696300.0
2015-06-03,240.15591,242.18133,237.55181,237.55181,332700.0
2015-06-04,242.47064,247.38949,241.60261,241.89194,530100.0
2015-06-05,235.5264,241.31328,233.79033,238.1305,806100.0
2015-06-08,236.97307,238.41978,234.94765,237.26242,370800.0
2015-06-09,230.89687,236.39442,230.31819,234.369,709200.0
2015-06-10,230.02882,236.39441,228.87144,231.18621,1070400.0
2015-06-11,234.65836,237.84114,232.92229,232.92229,706800.0
2015-06-12,237.84111,238.41979,232.05423,234.65833,548100.0
2015-06-15,239.86653,247.38948,238.13046,239.57718,1258200.0
2015-06-16,233.21161,240.44523,233.21161,239.5772,431400.0
2015-06-17,233.50098,236.39443,232.05426,234.65836,317400.0
2015-06-18,228.00339,233.50094,225.97799,233.21159,479100.0
2015-06-19,229.1608,231.7649,228.00341,230.31818,282900.0
2015-06-22,226.55667,229.16077,225.39928,228.00338,369300.0
2015-06-23,233.50098,234.07966,228.29278,228.29278,427500.0
2015-06-24,232.34358,235.81572,228.58212,234.65836,507000.0
2015-06-25,230.31816,233.50094,230.31816,232.63291,329400.0
2015-06-26,273.71988,273.71988,256.06986,260.41002,7601700.0
2015-06-29,289.34448,302.07563,262.43545,265.03955,10645800.0
2015-06-30,282.11087,300.91825,278.06006,291.65924,4478700.0
2015-07-01,280.37476,292.23787,275.45591,286.45099,2634600.0
2015-07-02,305.25839,310.46659,280.95346,284.42559,5184300.0
2015-07-03,297.15677,305.2584,291.65922,305.2584,3300600.0
2015-07-06,297.73541,304.67968,289.34443,289.63376,2095500.0
2015-07-07,317.41083,325.22313,303.81165,303.81165,4387500.0
2015-07-08,303.23294,322.90835,302.07555,318.27883,3230700.0
2015-07-09,309.01984,311.04526,278.34932,296.57802,3477600.0
2015-07-10,294.5527,307.28385,292.52728,303.81172,2278500.0
2015-07-13,298.60349,304.10104,295.99938,297.73545,1069200.0
2015-07-14,298.31409,306.99442,296.86737,302.07557,1181400.0
2015-07-15,300.62888,303.23298,298.02478,299.47149,810900.0
2015-07-16,295.13132,300.05016,289.63376,299.47148,1408800.0
2015-07-17,298.31409,300.62886,290.21246,294.26327,891900.0
2015-07-21,302.07556,303.81163,296.86736,297.15672,795300.0
2015-07-22,289.34448,298.6035,289.34448,298.31414,1139100.0
2015-07-23,284.7149,291.94852,280.66409,290.50178,1528800.0
2015-07-24,272.2731,284.13624,270.82639,283.84689,1743000.0
2015-07-27,262.43539,271.40505,261.56736,270.82637,1436400.0
2015-07-28,268.80093,272.56242,260.98864,261.56734,1035300.0
2015-07-29,256.35916,266.19685,254.62309,264.75014,1197600.0
2015-07-30,254.62312,261.27804,253.75509,255.49116,727800.0
2015-07-31,258.09521,260.69931,251.15095,253.75505,641400.0
2015-08-03,252.59772,256.93788,248.25755,253.7551,756000.0
2015-08-04,244.49602,250.57225,239.28782,248.2575,1103100.0
2015-08-05,245.94283,248.83625,239.28788,243.04937,891900.0
2015-08-06,247.10016,252.01903,245.07477,246.23213,853500.0
2015-08-07,259.8313,266.48621,242.75996,242.75996,1507500.0
2015-08-10,233.50098,247.96819,232.34359,246.81083,2685000.0
2015-08-11,233.50098,238.99853,230.89688,236.39443,1575900.0
2015-08-12,232.92229,238.13049,232.92229,236.10507,1007400.0
2015-08-13,233.50098,236.39443,232.34359,233.79033,690900.0
2015-08-14,232.92229,236.10507,230.02883,235.23703,874500.0
2015-08-17,234.07962,235.52636,232.63291,233.79029,376200.0
2015-08-18,238.41982,239.28785,231.7649,234.369,616500.0
2015-08-19,229.73947,235.8157,228.87144,234.94767,1038600.0
2015-08-20,230.6075,231.76488,226.55669,228.5821,617400.0
2015-08-21,218.45505,225.68865,217.00832,223.66323,853800.0
2015-08-24,199.937,210.64275,199.937,205.43455,1386000.0
2015-08-25,193.57143,210.3534,179.39355,185.75913,1375800.0
2015-08-26,207.45996,208.03865,193.86077,195.59683,573000.0
2015-08-27,207.7493,214.11488,206.88126,214.11488,551100.0
2015-08-28,218.1657,224.82062,211.22143,213.24685,743400.0
2015-08-31,211.80011,219.03372,207.74928,218.16568,650700.0
