Rank,Code,Type,Close,Score,RSI_14,MA_Divergence_25
1,9509.T,MyList,1201.5,0.007706065833005948,71.5496368038741,0.10190942607164463
2,6971.T,MyList,2128.5,0.007089774758186512,65.52667578659371,0.024036102264089233
3,4005.T,MyList,480.79999,0.006898472037622156,82.14729980159808,0.048865602307441545
4,6471.T,MyList,906.20001,0.006787750753255155,52.07101366998694,0.053133144168061544
5,5401.T,MyList,619.59998,0.00655033347030996,65.44377880326118,-0.002170905134949772
6,9432.T,Core30,154.39999,0.006401471212955259,63.70363621414182,-0.0027901751864232273
7,7267.T,Core30,1557.5,0.006362645819711793,50.0780031201248,-0.0016153639055909424
8,8306.T,Core30,2415.0,0.005847704812051014,59.725400457665906,0.030290102389078498
9,6701.T,MyList,5989.0,0.005109908894803557,62.74382314694408,0.06396964248914533
10,4502.T,Core30,4482.0,0.00488237236296793,72.69890795631825,0.0379228574604469
11,9449.T,MyList,4061.0,0.004673033400484834,78.62468931234466,0.15480862196439746
12,1802.T,MyList,3183.0,0.004655708600217273,84.05668733392383,0.13023840467008976
13,2914.T,Core30,5883.0,0.004655708600217273,82.41758241758242,0.08156106600776568
14,7974.T,Core30,13170.0,0.004599759349405741,32.25806451612904,-0.009655296877819861
15,8002.T,MyList,4086.0,0.004439105691646553,59.54106280193237,0.0552467924216442
16,8058.T,Core30,3674.0,0.004439105691646553,53.60824742268041,0.0027511517718727284
17,8802.T,Core30,3662.0,0.004439105691646553,66.82027649769586,0.09073796077870704
18,9501.T,MyList,791.29999,0.004337686840815328,42.82036326494687,-0.02743296624960058
19,8031.T,Core30,4131.0,0.004291016578637515,56.1056105610561,0.048541027879870795
20,6367.T,Core30,20305.0,0.004212441928895896,61.24721603563474,0.058224496815685006
21,1942.T,MyList,4906.0,0.004212441928895896,49.756493506493506,0.02764115926971706
22,7203.T,Core30,3138.0,0.004196212490261165,49.88235294117647,0.0037103377686796024
23,1605.T,MyList,3330.0,0.004131153265654216,81.8048422597212,0.11422663302795275
24,9101.T,MyList,4918.0,0.004051793836106181,50.35765379113019,-0.026269730016552282
25,4004.T,MyList,6322.0,0.004047268830839028,60.105184072126214,0.0773467481919252
26,6902.T,Core30,2064.5,0.003913065700855042,46.05263157894736,-0.033645699735065905
27,6758.T,Core30,4583.0,0.0038550461356207304,58.18692902319045,0.03610895082382311
28,4519.T,Core30,8426.0,0.003838245566879762,75.30017152658662,0.10978231091817173
29,8729.T,MyList,146.10001,0.0036154679612274794,43.84787747298547,-0.03815762353674206
30,8316.T,Core30,4675.0,0.0034254803953684956,76.39821029082773,0.09696463432947884
31,8707.T,MyList,3120.0,0.003211938336079184,78.23920265780731,0.08237122557726467
32,8766.T,Core30,5507.0,0.0030212813739040056,37.437722419928825,-0.048614470319950184
33,7751.T,Core30,4587.0,0.0029395523440734145,72.10526315789474,0.027139594249630482
34,8035.T,MyList,32180.0,0.002782982273010384,46.32302405498282,-0.0034066274388355527
35,6501.T,Core30,4958.0,0.0026504778265244062,42.57788637751985,0.006291861173127664
36,4452.T,MyList,6337.0,0.002520171288139122,39.29590865842055,-0.02714237465074153
37,4582.T,MyList,105.0,0.0024873429014579938,33.33333333333333,-0.0625
38,8411.T,Core30,5458.0,0.002440707146190807,64.67439785905441,0.0659573304584906
39,218A.T,MyList,1343.0,0.0023076320702263378,28.232502965599053,-0.17296844594428165
40,6861.T,Core30,53330.0,0.002281579557514969,33.65384615384616,-0.058525700324122736
41,6526.T,MyList,2236.5,0.0022739684735189735,41.8429003021148,-0.1077982383353545
42,7011.T,MyList,3882.0,0.002250705149264234,24.931880108991834,-0.09547598188155913
43,4661.T,Core30,3042.0,0.0022103097102977145,47.44744744744745,-0.045760819102350185
44,7012.T,MyList,9935.0,0.0019628008493999113,18.0,-0.10274982118214851
45,9984.T,Core30,16840.0,0.001954482588794198,25.511751326762706,-0.228895360550946
46,7741.T,Core30,23410.0,0.0019356812299476838,21.711366538952745,-0.025419847963830986
47,4063.T,Core30,4644.0,0.001932101002525622,61.85567010309279,0.005273138166610314
48,1366.T,MyList,149.0,0.0016364440335195549,53.06122448979592,-0.007989347536617768
49,6981.T,Core30,3229.0,0.001189487805756163,41.51472650771389,0.030562612503351235
50,9983.T,Core30,57260.0,0.0008813921480837735,53.11355311355312,0.023069996140706914
51,4568.T,Core30,3808.0,0.0006569737658295221,71.55266015200868,0.04166666666666671
52,6315.T,MyList,2154.0,0.0005024428664506488,49.58271968581247,-0.05508080506764461
53,6857.T,MyList,20410.0,0.0004904464951231291,47.10144927536232,0.030860144451739988
54,3382.T,Core30,2140.5,0.00042490697633227405,82.34295415959252,0.05515079216413134
55,6273.T,Core30,53730.0,0.0002084569075071644,49.20541494997057,0.00823400486384249
56,285A.T,MyList,9049.0,-0.0003409364514004729,39.7336014073888,-0.13988776433552072
57,6330.T,MyList,2757.0,-0.00040573148497542776,66.74454828660436,0.05737516299762212
58,278A.T,MyList,2992.0,-0.00044640642292911994,46.934460887949264,-0.04843080132812606
59,6098.T,Core30,8029.0,-0.0008768771740916034,62.11201079622133,0.025535567397446453
60,6920.T,MyList,27850.0,-0.0035529993481439783,40.667678300455236,0.041323920911728665
